"","ID","Név","Link","Kategória","Kivitel","Üzemanyag","Újkori.ára.(mHUF)","Hengerek.száma","Maximális.teljesítmény.(kW)","Maximális.teljesítmény.(LE)","Végsebesség.(km/h)","Gyorsulás.(s)","CO2.kibocsátás.(g/km)","Vegyes.fogyasztás.(l)","Össztömeg.(kg)","Szélesség.(mm)","Hosszúság.(mm)","Magasság.(mm)","Ajtók.száma","Szállítható.személyek.száma"
"1103",1103,"HONDA Jazz 1.5 Dynamic (2017–)","https://katalogus.hasznaltauto.hu/honda/jazz_1.5_dynamic-112042","Kisautók","Ferdehátú","Benzin",4.999,4,96,131,190,8.7,133,5.91,1605,1694,4051,1525,5,5
"1104",1104,"HONDA Jazz 1.5 Dynamic CVT (2017–)","https://katalogus.hasznaltauto.hu/honda/jazz_1.5_dynamic_cvt-112043","Kisautók","Ferdehátú","Benzin",5.319,4,96,131,190,10,124,5.41,1605,1694,4051,1525,5,5
"1105",1105,"HONDA Jazz 1.5 e:HEV Comfort eCVT (2020–)","https://katalogus.hasznaltauto.hu/honda/jazz_1.5_ehev_comfort_ecvt-129608","Kisautók","Egyterû","Benzin",7.239,4,72,98,175,9.4,82,3.61,1710,1694,4044,1526,5,5
"1106",1106,"HONDA Jazz 1.5 e:HEV Elegance eCVT (2020–)","https://katalogus.hasznaltauto.hu/honda/jazz_1.5_ehev_elegance_ecvt-129609","Kisautók","Egyterû","Benzin",7.639,4,72,98,175,9.4,82,3.61,1710,1694,4044,1526,5,5
"1107",1107,"HONDA Jazz 1.5 e:HEV Executive eCVT (2020–)","https://katalogus.hasznaltauto.hu/honda/jazz_1.5_ehev_executive_ecvt-129610","Kisautók","Egyterû","Benzin",8.239,4,72,98,175,9.5,84,3.71,1710,1694,4044,1526,5,5
"1108",1108,"HONDA Jazz 1.5 e:HEV Crosstar Executive eCVT (2020–)","https://katalogus.hasznaltauto.hu/honda/jazz_1.5_ehev_crosstar_executive_ecvt-129611","Kisautók","Egyterû","Benzin",8.789,4,72,98,173,9.9,89,3.91,1710,1725,4090,1556,5,5
"1109",1109,"HONDA 2.3 4x4 (1994-1998)","https://katalogus.hasznaltauto.hu/honda/2.3_4x4-71276",NA,"Egyterû","Benzin",NA,4,102,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110",1110,"HONDA 3.5 EX (1998-2002)","https://katalogus.hasznaltauto.hu/honda/3.5_ex-71277",NA,"Egyterû","Benzin",NA,6,151,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",1111,"HONDA 2.3 Vtec (2002-2003)","https://katalogus.hasznaltauto.hu/honda/2.3_vtec-71278",NA,"Egyterû","Benzin",NA,4,110,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",1112,"HONDA 3.5 EXi Vtec (2002-2004)","https://katalogus.hasznaltauto.hu/honda/3.5_exi_vtec-71279",NA,"Egyterû","Benzin",NA,6,171,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",1113,"HONDA 3.5 EXi Vtec (2005–)","https://katalogus.hasznaltauto.hu/honda/3.5_exi_vtec-71280",NA,"Egyterû","Benzin",NA,6,182,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",1114,"HONDA 3.5 EXi Vtec (2004-2005)","https://katalogus.hasznaltauto.hu/honda/3.5_exi_vtec-71281",NA,"Egyterû","Benzin",NA,6,188,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",1115,"HONDA Legend 2.5 V6 (1987-1988)","https://katalogus.hasznaltauto.hu/honda/legend_2.5_v6-13043","Nagykocsi","Sedan","Benzin",NA,6,127,173,NA,NA,NA,NA,1850,NA,NA,NA,4,5
"1116",1116,"HONDA Legend 2.5 V6 (1987-1988)","https://katalogus.hasznaltauto.hu/honda/legend_2.5_v6-13044","Nagykocsi","Sedan","Benzin",NA,6,127,173,NA,NA,NA,NA,1850,NA,NA,NA,4,5
"1117",1117,"HONDA Legend 2.7 V6 EXi (1987-1990)","https://katalogus.hasznaltauto.hu/honda/legend_2.7_v6_exi-13045","Nagykocsi","Coupe","Benzin",NA,6,130,177,213,8.8,NA,NA,1920,1745,4755,1370,2,4
"1118",1118,"HONDA Legend 2.7 V6 EXi (Automata)  (1987-1990)","https://katalogus.hasznaltauto.hu/honda/legend_2.7_v6_exi_automata-13046","Nagykocsi","Coupe","Benzin",NA,6,130,177,207,9.4,NA,NA,1920,1745,4755,1370,2,4
"1119",1119,"HONDA Legend 2.7 V6 (1988-1991)","https://katalogus.hasznaltauto.hu/honda/legend_2.7_v6-13047","Nagykocsi","Coupe","Benzin",NA,6,124,169,213,8.8,NA,NA,1920,1745,4755,1370,2,4
"1120",1120,"HONDA Legend 2.7 V6 (Automata)  (1988-1991)","https://katalogus.hasznaltauto.hu/honda/legend_2.7_v6_automata-13048","Nagykocsi","Coupe","Benzin",NA,6,124,169,207,9.4,NA,NA,1920,1745,4755,1370,2,4
"1121",1121,"HONDA Legend 3.2 (1991-1996)","https://katalogus.hasznaltauto.hu/honda/legend_3.2-13049","Nagykocsi","Sedan","Benzin",4.99,6,151,205,223,8.1,NA,NA,2150,1810,4950,1410,4,5
"1122",1122,"HONDA Legend 3.2 (Automata)  (1991-1995)","https://katalogus.hasznaltauto.hu/honda/legend_3.2_automata-13050","Nagykocsi","Sedan","Benzin",7.99,6,151,205,223,8.8,NA,NA,2150,1810,4950,1410,4,5
"1123",1123,"HONDA Legend 3.2 (Automata)  (1994-1996)","https://katalogus.hasznaltauto.hu/honda/legend_3.2_automata-13051","Nagykocsi","Sedan","Benzin",8.99,6,151,205,223,8.8,NA,NA,2150,1810,4950,1410,4,5
"1124",1124,"HONDA Legend 3.2i (1991-1996)","https://katalogus.hasznaltauto.hu/honda/legend_3.2i-13052","Nagykocsi","Coupe","Benzin",NA,6,151,205,226,8.1,NA,NA,2150,1810,4885,1370,2,4
"1125",1125,"HONDA Legend 3.2i (Automata)  (1991-1996)","https://katalogus.hasznaltauto.hu/honda/legend_3.2i_automata-13053","Nagykocsi","Coupe","Benzin",NA,6,151,205,226,8.8,NA,NA,2150,1810,4885,1370,2,4
"1126",1126,"HONDA Legend 3.2i V6 (1991-1996)","https://katalogus.hasznaltauto.hu/honda/legend_3.2i_v6-13054","Nagykocsi","Coupe","Benzin",NA,6,151,205,226,8.1,NA,NA,2150,1810,4885,1370,2,4
"1127",1127,"HONDA Legend 3.5 V6 (Automata)  (1996-1998)","https://katalogus.hasznaltauto.hu/honda/legend_3.5_v6_automata-13055","Nagykocsi","Sedan","Benzin",10.79,6,150,204,215,9.1,287,12.21,2250,1820,4995,1430,4,5
"1128",1128,"HONDA Legend 3.5 V6 (Automata)  (1999-2005)","https://katalogus.hasznaltauto.hu/honda/legend_3.5_v6_automata-13056","Nagykocsi","Sedan","Benzin",12.639,6,153,208,215,9.1,287,12.21,2250,1820,4995,1430,4,5
"1129",1129,"HONDA Legend 3.5 V6 24V (Automata)  (2006-2008)","https://katalogus.hasznaltauto.hu/honda/legend_3.5_v6_24v_automata-13057","Nagykocsi","Sedan","Benzin",15.699,6,217,295,250,7.3,280,11.91,2310,1845,4960,1455,4,5
"1130",1130,"HONDA Legend 3.7 VTEC V6 (Automata)  (2009-2010)","https://katalogus.hasznaltauto.hu/honda/legend_3.7_vtec_v6_automata-13058","Nagykocsi","Sedan","Benzin",17.699,6,217,295,250,7.1,273,11.61,2310,1845,4984,1450,4,5
"1131",1131,"HONDA 0.7 (1997-2001)","https://katalogus.hasznaltauto.hu/honda/0.7-77252",NA,"Ferdehátú","Benzin",NA,3,35,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",1132,"HONDA 0.7 L (2001-2003)","https://katalogus.hasznaltauto.hu/honda/0.7_l-77253",NA,"Ferdehátú","Benzin",NA,3,38,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133",1133,"HONDA 0.7 G 4x4 (2001-2003)","https://katalogus.hasznaltauto.hu/honda/0.7_g_4x4-77254",NA,"Ferdehátú","Benzin",NA,3,38,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",1134,"HONDA 0.7 (2001-2003)","https://katalogus.hasznaltauto.hu/honda/0.7-77255",NA,"Ferdehátú","Benzin",NA,3,47,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",1135,"HONDA 0.7 iDSI (2003–)","https://katalogus.hasznaltauto.hu/honda/0.7_idsi-77256",NA,"Ferdehátú","Benzin",NA,3,38,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",1136,"HONDA 0.7 iDSi Turbo (2003–)","https://katalogus.hasznaltauto.hu/honda/0.7_idsi_turbo-77257",NA,"Ferdehátú","Benzin",NA,3,47,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137",1137,"HONDA Logo 1.3i S (1999-2000)","https://katalogus.hasznaltauto.hu/honda/logo_1.3i_s-12442","Miniautók","Ferdehátú","Benzin",NA,4,48,65,152,14.5,148,6.31,1365,1645,3785,1524,3,5
"1138",1138,"HONDA Logo 1.3i LS (1999-2000)","https://katalogus.hasznaltauto.hu/honda/logo_1.3i_ls-12443","Miniautók","Ferdehátú","Benzin",NA,4,48,65,152,14.5,148,6.31,1365,1645,3785,1524,3,5
"1139",1139,"HONDA Logo 1.3i (1999-2001)","https://katalogus.hasznaltauto.hu/honda/logo_1.3i-12444","Miniautók","Ferdehátú","Benzin",2.23,4,48,65,152,14.5,148,6.31,1365,1645,3785,1520,3,5
"1140",1140,"HONDA Logo 1.3i CVT (1999.)","https://katalogus.hasznaltauto.hu/honda/logo_1.3i_cvt-12445","Miniautók","Ferdehátú","Benzin",NA,4,48,65,145,16,165,7.01,1405,1645,3785,1524,3,5
"1141",1141,"HONDA Logo 1.3i Power Pack (1999-2001)","https://katalogus.hasznaltauto.hu/honda/logo_1.3i_power_pack-12446","Miniautók","Ferdehátú","Benzin",2.48,4,48,65,152,14.5,148,6.31,1365,1645,3785,1520,3,5
"1142",1142,"HONDA Logo 1.3i Power Pack ABS (1999-2001)","https://katalogus.hasznaltauto.hu/honda/logo_1.3i_power_pack_abs-12447","Miniautók","Ferdehátú","Benzin",2.69,4,48,65,152,14.5,148,6.31,1365,1645,3785,1520,3,5
"1143",1143,"HONDA Logo 1.3i Power Pack CVT (1999-2001)","https://katalogus.hasznaltauto.hu/honda/logo_1.3i_power_pack_cvt-12448","Miniautók","Ferdehátú","Benzin",2.99,4,48,65,145,15.6,165,7.01,1405,1645,3785,1520,3,5
"1144",1144,"HONDA Logo 1.3i ES CVT (1999-2001)","https://katalogus.hasznaltauto.hu/honda/logo_1.3i_es_cvt-12449","Miniautók","Ferdehátú","Benzin",NA,4,48,65,145,16,165,7.01,1405,1645,3785,1524,3,5
"1145",1145,"HONDA MSX 125 (2013–)","https://katalogus.hasznaltauto.hu/honda/msx_125-65561",NA,NA,"Benzin",NA,1,7,10,NA,NA,NA,NA,NA,755,1760,NA,NA,NA
"1146",1146,"HONDA NC 750 J ABS Vultus (2015–)","https://katalogus.hasznaltauto.hu/honda/nc_750_j_abs_vultus-98028",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,933,2380,NA,NA,NA
"1147",1147,"HONDA NC 750 J ABS Vultus 2016 (2016–)","https://katalogus.hasznaltauto.hu/honda/nc_750_j_abs_vultus_2016-102599",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,933,2380,NA,NA,NA
"1148",1148,"HONDA NC 700 D (2012-2014)","https://katalogus.hasznaltauto.hu/honda/nc_700_d-65059",NA,"Túra-robogó","Benzin",NA,2,38,52,NA,NA,NA,NA,433,790,2195,NA,NA,NA
"1149",1149,"HONDA NC 700 D CITY (2012.)","https://katalogus.hasznaltauto.hu/honda/nc_700_d_city-65060",NA,"Túra-robogó","Benzin",NA,2,38,52,NA,NA,NA,NA,433,790,2195,NA,NA,NA
"1150",1150,"HONDA NC 700 S (2012.)","https://katalogus.hasznaltauto.hu/honda/nc_700_s-65004",NA,NA,"Benzin",NA,2,35,48,NA,NA,NA,NA,424,760,2195,NA,NA,NA
"1151",1151,"HONDA NC 700 S ABS (2012-2014)","https://katalogus.hasznaltauto.hu/honda/nc_700_s_abs-65005",NA,NA,"Benzin",NA,2,35,48,NA,NA,NA,NA,424,760,2195,NA,NA,NA
"1152",1152,"HONDA NC 700 S ABS DCT (2012–)","https://katalogus.hasznaltauto.hu/honda/nc_700_s_abs_dct-65006",NA,NA,"Benzin",NA,2,35,48,NA,NA,NA,NA,424,760,2195,NA,NA,NA
"1153",1153,"HONDA NC 700 S TOUR (2012.)","https://katalogus.hasznaltauto.hu/honda/nc_700_s_tour-65007",NA,NA,"Benzin",NA,2,35,48,NA,NA,NA,NA,424,760,2195,NA,NA,NA
"1154",1154,"HONDA NC 700 S ABS TOUR (2012-2013)","https://katalogus.hasznaltauto.hu/honda/nc_700_s_abs_tour-65008",NA,NA,"Benzin",NA,2,35,48,NA,NA,NA,NA,424,760,2195,NA,NA,NA
"1155",1155,"HONDA NC 700 S ABS TOUR DCT (2012-2013)","https://katalogus.hasznaltauto.hu/honda/nc_700_s_abs_tour_dct-65009",NA,NA,"Benzin",NA,2,35,48,NA,NA,NA,NA,424,760,2195,NA,NA,NA
"1156",1156,"HONDA NC 700 X (2012.)","https://katalogus.hasznaltauto.hu/honda/nc_700_x-65010",NA,"Túra enduro","Benzin",NA,2,35,48,NA,NA,NA,NA,427,830,2210,NA,NA,NA
"1157",1157,"HONDA NC 700 X ABS (2012-2014)","https://katalogus.hasznaltauto.hu/honda/nc_700_x_abs-65011",NA,"Túra enduro","Benzin",NA,2,35,48,NA,NA,NA,NA,427,830,2210,NA,NA,NA
"1158",1158,"HONDA NC 700 X ABS DCT (2012–)","https://katalogus.hasznaltauto.hu/honda/nc_700_x_abs_dct-65012",NA,"Túra enduro","Benzin",NA,2,35,48,NA,NA,NA,NA,427,830,2210,NA,NA,NA
"1159",1159,"HONDA NC 700 X TOUR (2012.)","https://katalogus.hasznaltauto.hu/honda/nc_700_x_tour-65013",NA,"Túra enduro","Benzin",NA,2,35,48,NA,NA,NA,NA,427,830,2210,NA,NA,NA
"1160",1160,"HONDA NC 700 X ABS TOUR (2012-2013)","https://katalogus.hasznaltauto.hu/honda/nc_700_x_abs_tour-65014",NA,"Túra enduro","Benzin",NA,2,35,48,NA,NA,NA,NA,427,830,2210,NA,NA,NA
"1161",1161,"HONDA NC 700 X ABS TOUR DCT (2012-2013)","https://katalogus.hasznaltauto.hu/honda/nc_700_x_abs_tour_dct-65015",NA,"Túra enduro","Benzin",NA,2,38,52,NA,NA,NA,NA,427,830,2210,NA,NA,NA
"1162",1162,"HONDA NC 750 D (2014–)","https://katalogus.hasznaltauto.hu/honda/nc_750_d-65666",NA,"Túra-robogó","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,810,2195,NA,NA,NA
"1163",1163,"HONDA NC 750 D ABS Integra Travel (2015–)","https://katalogus.hasznaltauto.hu/honda/nc_750_d_abs_integra_travel-98039",NA,"Túra-robogó","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,790,2195,NA,NA,NA
"1164",1164,"HONDA NC 750 D ABS Integra (2016–)","https://katalogus.hasznaltauto.hu/honda/nc_750_d_abs_integra-102595",NA,"Túra-robogó","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,810,2215,NA,NA,NA
"1165",1165,"HONDA NC 750 S ABS (2014–)","https://katalogus.hasznaltauto.hu/honda/nc_750_s_abs-65662",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,780,2195,NA,NA,NA
"1166",1166,"HONDA NC 750 S DCT ABS (2014–)","https://katalogus.hasznaltauto.hu/honda/nc_750_s_dct_abs-65663",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,780,2195,NA,NA,NA
"1167",1167,"HONDA NC 750 S ABS Tour (2015–)","https://katalogus.hasznaltauto.hu/honda/nc_750_s_abs_tour-98036",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,780,2195,NA,NA,NA
"1168",1168,"HONDA NC 750 S DCT ABS Tour (2015–)","https://katalogus.hasznaltauto.hu/honda/nc_750_s_dct_abs_tour-98037",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,780,2195,NA,NA,NA
"1169",1169,"HONDA NC 750 S ABS (2016–)","https://katalogus.hasznaltauto.hu/honda/nc_750_s_abs-102591",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,775,2215,NA,NA,NA
"1170",1170,"HONDA NC 750 S DCT ABS (2016–)","https://katalogus.hasznaltauto.hu/honda/nc_750_s_dct_abs-102592",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,775,2215,NA,NA,NA
"1171",1171,"HONDA NC 750 S ABS (2016–)","https://katalogus.hasznaltauto.hu/honda/nc_750_s_abs-102746",NA,NA,"Benzin",NA,2,40,54,NA,NA,NA,NA,NA,775,2215,NA,NA,NA
"1172",1172,"HONDA NC 750 X ABS (2014–)","https://katalogus.hasznaltauto.hu/honda/nc_750_x_abs-65664",NA,"Túra enduro","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,840,2210,NA,NA,NA
"1173",1173,"HONDA NC 750 X DCT ABS (2014–)","https://katalogus.hasznaltauto.hu/honda/nc_750_x_dct_abs-65665",NA,"Túra enduro","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,840,2210,NA,NA,NA
"1174",1174,"HONDA NC 750 X ABS Tour (2015–)","https://katalogus.hasznaltauto.hu/honda/nc_750_x_abs_tour-98034",NA,"Túra enduro","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,840,2210,NA,NA,NA
"1175",1175,"HONDA NC 750 X DCT ABS Tour (2015–)","https://katalogus.hasznaltauto.hu/honda/nc_750_x_dct_abs_tour-98035",NA,"Túra enduro","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,840,2210,NA,NA,NA
"1176",1176,"HONDA NC 750 X ABS (2016–)","https://katalogus.hasznaltauto.hu/honda/nc_750_x_abs-102593",NA,"Túra enduro","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,845,2230,NA,NA,NA
"1177",1177,"HONDA NC 750 X DCT ABS (2016–)","https://katalogus.hasznaltauto.hu/honda/nc_750_x_dct_abs-102594",NA,"Túra enduro","Benzin",NA,2,40,54,NA,NA,NA,NA,NA,845,2230,NA,NA,NA
"1178",1178,"HONDA NES 125 (2000-2005)","https://katalogus.hasznaltauto.hu/honda/nes_125-63442",NA,"Robogó","Benzin",NA,1,10,14,NA,NA,NA,NA,311,NA,NA,NA,NA,NA
"1179",1179,"HONDA NF 110 (2012-2013)","https://katalogus.hasznaltauto.hu/honda/nf_110-65053",NA,"Robogó","Benzin",NA,1,6,8,NA,NA,NA,NA,NA,709,1870,NA,NA,NA
"1180",1180,"HONDA NHX 110 (2007-2011)","https://katalogus.hasznaltauto.hu/honda/nhx_110-63448",NA,"Robogó","Benzin",NA,1,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181",1181,"HONDA NPS 50 (2004-2012)","https://katalogus.hasznaltauto.hu/honda/nps_50-63447",NA,"Robogó","Benzin",NA,1,3,4,NA,NA,NA,NA,201,735,1860,NA,NA,NA
"1182",1182,"HONDA NSS 250 (2002-2005)","https://katalogus.hasznaltauto.hu/honda/nss_250-63466",NA,"Túra-robogó","Benzin",NA,1,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",1183,"HONDA NSS 250 EX Forza (2005-2008)","https://katalogus.hasznaltauto.hu/honda/nss_250_ex_forza-63467",NA,"Túra-robogó","Benzin",NA,1,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",1184,"HONDA NSF 100 (2009-2011)","https://katalogus.hasznaltauto.hu/honda/nsf_100-64980",NA,"Gyorsasági/sport","Benzin",NA,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",1185,"HONDA NSA 700 DN-01 ABS (2008-2011)","https://katalogus.hasznaltauto.hu/honda/nsa_700_dn-01_abs-65016",NA,NA,"Benzin",NA,2,45,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",1186,"HONDA NSS 250 ABS (2009-2011)","https://katalogus.hasznaltauto.hu/honda/nss_250_abs-65061",NA,"Túra-robogó","Benzin",NA,1,16,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187",1187,"HONDA NSS 125 ABS Forza (2015–)","https://katalogus.hasznaltauto.hu/honda/nss_125_abs_forza-98031",NA,"Robogó","Benzin",NA,1,11,15,NA,NA,NA,NA,NA,748,2134,NA,NA,NA
"1188",1188,"HONDA NSS 125 ABS Forza (2017–)","https://katalogus.hasznaltauto.hu/honda/nss_125_abs_forza-102763",NA,"Robogó","Benzin",NA,1,11,15,NA,NA,NA,NA,NA,748,2134,NA,NA,NA
"1189",1189,"HONDA NSS 125 ABS Forza (2018–)","https://katalogus.hasznaltauto.hu/honda/nss_125_abs_forza-116917",NA,"Robogó","Benzin",NA,1,11,15,NA,NA,NA,NA,NA,755,2140,NA,NA,NA
"1190",1190,"HONDA NSC 110 14'' (2012–)","https://katalogus.hasznaltauto.hu/honda/nsc_110_14-65054",NA,"Robogó","Benzin",NA,1,6,8,NA,NA,NA,NA,268,670,1835,NA,NA,NA
"1191",1191,"HONDA NSC 110 16'' (2012-2013)","https://katalogus.hasznaltauto.hu/honda/nsc_110_16-65055",NA,"Robogó","Benzin",NA,1,6,8,NA,NA,NA,NA,268,670,1845,NA,NA,NA
"1192",1192,"HONDA NSC 110 16'' Vision (2015–)","https://katalogus.hasznaltauto.hu/honda/nsc_110_16_vision-98030",NA,"Robogó","Benzin",NA,1,6,8,NA,NA,NA,NA,NA,670,1895,NA,NA,NA
"1193",1193,"HONDA NSC 110 MPD (2018–)","https://katalogus.hasznaltauto.hu/honda/nsc_110_mpd-114761",NA,"Robogó","Benzin",NA,1,7,10,NA,NA,NA,NA,NA,690,1925,NA,NA,NA
"1194",1194,"HONDA NSC 50 (2012–)","https://katalogus.hasznaltauto.hu/honda/nsc_50-65050",NA,"Robogó","Benzin",NA,1,3,4,NA,NA,NA,NA,NA,670,1845,NA,NA,NA
"1195",1195,"HONDA NSC 50 R (2012–)","https://katalogus.hasznaltauto.hu/honda/nsc_50_r-65456",NA,"Robogó","Benzin",NA,1,3,4,NA,NA,NA,NA,NA,670,1845,NA,NA,NA
"1196",1196,"HONDA NSC 50 R Repsol (2012-2013)","https://katalogus.hasznaltauto.hu/honda/nsc_50_r_repsol-65457",NA,"Robogó","Benzin",NA,1,3,4,NA,NA,NA,NA,NA,670,1847,NA,NA,NA
"1197",1197,"HONDA NSR 125 R (1997-2003)","https://katalogus.hasznaltauto.hu/honda/nsr_125_r-63297",NA,"Gyorsasági/sport","Benzin",NA,1,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",1198,"HONDA NSR 50 (2009-2011)","https://katalogus.hasznaltauto.hu/honda/nsr_50-64981",NA,"Gyorsasági/sport","Benzin",NA,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",1199,"HONDA NSS 300 Forza ABS (2013–)","https://katalogus.hasznaltauto.hu/honda/nss_300_forza_abs-65562",NA,"Túra-robogó","Benzin",NA,1,18,24,NA,NA,NA,NA,NA,753,2166,NA,NA,NA
"1200",1200,"HONDA NSS 300 Forza ABS (2018–)","https://katalogus.hasznaltauto.hu/honda/nss_300_forza_abs-116915",NA,"Túra-robogó","Benzin",NA,1,19,26,NA,NA,NA,NA,NA,755,2140,NA,NA,NA
"1201",1201,"HONDA NSX 3.0i (1991-1995)","https://katalogus.hasznaltauto.hu/honda/nsx_3.0i-13059","Nagykocsi","Coupe","Benzin",NA,6,201,273,270,6,NA,NA,1610,1810,4430,1175,2,4
"1202",1202,"HONDA NSX 3.0i V6 (Automata)  (2001-2003)","https://katalogus.hasznaltauto.hu/honda/nsx_3.0i_v6_automata-13060","Nagykocsi","Coupe","Benzin",NA,6,188,256,260,6,289,12.31,1610,1810,4425,1170,2,2
"1203",1203,"HONDA NSX 3.0i V6 Targa (Automata)  (2001-2003)","https://katalogus.hasznaltauto.hu/honda/nsx_3.0i_v6_targa_automata-13061","Nagykocsi","Coupe","Benzin",NA,6,188,256,260,6,289,12.31,1610,1810,4425,1170,2,2
"1204",1204,"HONDA NSX 3.2i V6 (2001-2003)","https://katalogus.hasznaltauto.hu/honda/nsx_3.2i_v6-13062","Nagykocsi","Coupe","Benzin",NA,6,206,280,270,5.6,291,12.41,1610,1810,4425,1170,2,2
"1205",1205,"HONDA NSX 3.2i V6 Targa (2001-2003)","https://katalogus.hasznaltauto.hu/honda/nsx_3.2i_v6_targa-13063","Nagykocsi","Coupe","Benzin",NA,6,206,280,270,5.6,291,12.41,1630,1810,4425,1170,2,2
"1206",1206,"HONDA NT 650 V (1998-2000)","https://katalogus.hasznaltauto.hu/honda/nt_650_v-63358",NA,"Túra","Benzin",NA,2,25,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",1207,"HONDA NT 650 V (1998-2001)","https://katalogus.hasznaltauto.hu/honda/nt_650_v-63359",NA,"Túra","Benzin",NA,2,41,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",1208,"HONDA NT 650 V (2001-2005)","https://katalogus.hasznaltauto.hu/honda/nt_650_v-63360",NA,"Túra","Benzin",NA,2,41,56,NA,NA,NA,NA,435,NA,NA,NA,NA,NA
"1209",1209,"HONDA NT 700 V (2006-2008)","https://katalogus.hasznaltauto.hu/honda/nt_700_v-63361",NA,"Túra","Benzin",NA,2,48,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",1210,"HONDA NT 700 V ABS (2006-2008)","https://katalogus.hasznaltauto.hu/honda/nt_700_v_abs-63362",NA,"Túra","Benzin",NA,2,48,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",1211,"HONDA NT 650 V (1998.)","https://katalogus.hasznaltauto.hu/honda/nt_650_v-65017",NA,"Túra","Benzin",NA,2,37,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",1212,"HONDA NT 700 V (2009-2012)","https://katalogus.hasznaltauto.hu/honda/nt_700_v-65018",NA,"Túra","Benzin",NA,2,48,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",1213,"HONDA NT 700 V ABS (2009–)","https://katalogus.hasznaltauto.hu/honda/nt_700_v_abs-65019",NA,"Túra","Benzin",NA,2,48,65,NA,NA,NA,NA,454,805,2215,NA,NA,NA
"1214",1214,"HONDA NTV 650 (1994-1998)","https://katalogus.hasznaltauto.hu/honda/ntv_650-65020",NA,NA,"Benzin",NA,2,25,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",1215,"HONDA NTV 650 (1988-1998)","https://katalogus.hasznaltauto.hu/honda/ntv_650-65021",NA,NA,"Benzin",NA,2,37,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",1216,"HONDA NX-4 (2003.)","https://katalogus.hasznaltauto.hu/honda/nx-4-63324",NA,"Enduro","Benzin",NA,1,23,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",1217,"HONDA NX 650 (1994-2000)","https://katalogus.hasznaltauto.hu/honda/nx_650-63363",NA,"Enduro","Benzin",NA,1,25,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",1218,"HONDA NX 650 (1988-2002)","https://katalogus.hasznaltauto.hu/honda/nx_650-63364",NA,"Enduro","Benzin",NA,1,32,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
